date,count,cumulative,package
2019-12-19,37813,13422046,dplyr
2019-12-20,33554,13455600,dplyr
2019-12-21,21755,13477355,dplyr
2019-12-22,20149,13497504,dplyr
2019-12-23,27355,13524859,dplyr
2019-12-24,22742,13547601,dplyr
2019-12-25,17921,13565522,dplyr
2019-12-26,23060,13588582,dplyr
2019-12-27,23965,13612547,dplyr
2019-12-28,20632,13633179,dplyr
2019-12-29,20758,13653937,dplyr
2019-12-30,28627,13682564,dplyr
2019-12-31,23584,13706148,dplyr
2020-01-01,18416,13724564,dplyr
2020-01-02,30009,13754573,dplyr
2020-01-03,31303,13785876,dplyr
2020-01-04,22676,13808552,dplyr
2020-01-05,22178,13830730,dplyr
2020-01-06,36345,13867075,dplyr
2020-01-07,41348,13908423,dplyr
2020-01-08,40857,13949280,dplyr
2020-01-09,41358,13990638,dplyr
2020-01-10,38757,14029395,dplyr
2020-01-11,24743,14054138,dplyr
2020-01-12,24825,14078963,dplyr
2020-01-13,43211,14122174,dplyr
2020-01-14,44860,14167034,dplyr
2020-01-15,44011,14211045,dplyr
2020-01-16,43790,14254835,dplyr
2020-01-17,38344,14293179,dplyr
2020-01-18,22497,14315676,dplyr
2020-01-19,23676,14339352,dplyr
2020-01-20,38726,14378078,dplyr
2020-01-21,45137,14423215,dplyr
2020-01-22,45135,14468350,dplyr
2020-01-23,43634,14511984,dplyr
2020-01-24,39410,14551394,dplyr
2020-01-25,24925,14576319,dplyr
2020-01-26,24714,14601033,dplyr
2020-01-27,43476,14644509,dplyr
2020-01-28,44966,14689475,dplyr
2020-01-29,45781,14735256,dplyr
2020-01-30,44282,14779538,dplyr
2020-01-31,44269,14823807,dplyr
2020-02-01,33725,14857532,dplyr
2020-02-02,31395,14888927,dplyr
2020-02-03,57613,14946540,dplyr
2020-02-04,57062,15003602,dplyr
2020-02-05,54432,15058034,dplyr
2020-02-06,55009,15113043,dplyr
2020-02-07,50080,15163123,dplyr
2020-02-08,31360,15194483,dplyr
2020-02-09,30194,15224677,dplyr
2020-02-10,52460,15277137,dplyr
2020-02-11,55005,15332142,dplyr
2020-02-12,55779,15387921,dplyr
2020-02-13,50724,15438645,dplyr
2020-02-14,43993,15482638,dplyr
2020-02-15,26078,15508716,dplyr
2020-02-16,26118,15534834,dplyr
2020-02-17,46901,15581735,dplyr
2020-02-18,52868,15634603,dplyr
2020-02-19,53452,15688055,dplyr
2020-02-20,52444,15740499,dplyr
2020-02-21,45979,15786478,dplyr
2020-02-22,29416,15815894,dplyr
2020-02-23,29196,15845090,dplyr
2020-02-24,48799,15893889,dplyr
2020-02-25,51433,15945322,dplyr
2020-02-26,51772,15997094,dplyr
2020-02-27,48804,16045898,dplyr
2020-02-28,41526,16087424,dplyr
2020-02-29,7274,16094698,dplyr
2020-03-01,24955,16119653,dplyr
2020-03-02,46851,16166504,dplyr
2020-03-03,48282,16214786,dplyr
2020-03-04,49383,16264169,dplyr
2020-03-05,48028,16312197,dplyr
2020-03-06,43967,16356164,dplyr
2020-03-07,32134,16388298,dplyr
2020-03-08,34511,16422809,dplyr
2020-03-09,59288,16482097,dplyr
2020-03-10,57601,16539698,dplyr
2020-03-11,55275,16594973,dplyr
2020-03-12,52415,16647388,dplyr
2020-03-13,43417,16690805,dplyr
2020-03-14,27869,16718674,dplyr
2020-03-15,28505,16747179,dplyr
2020-03-16,44559,16791738,dplyr
2020-03-17,49216,16840954,dplyr
2020-03-18,53622,16894576,dplyr
2020-03-19,51861,16946437,dplyr
2020-03-20,47458,16993895,dplyr
2020-03-21,33012,17026907,dplyr
2020-03-22,34763,17061670,dplyr
2020-03-23,52472,17114142,dplyr
2020-03-24,51007,17165149,dplyr
2020-03-25,50266,17215415,dplyr
2020-03-26,52997,17268412,dplyr
2020-03-27,50036,17318448,dplyr
2020-03-28,34808,17353256,dplyr
2020-03-29,35320,17388576,dplyr
2020-03-30,51208,17439784,dplyr
2020-03-31,53255,17493039,dplyr
2020-04-01,53332,17546371,dplyr
2020-04-02,51974,17598345,dplyr
2020-04-03,47910,17646255,dplyr
2020-04-04,34298,17680553,dplyr
2020-04-05,33908,17714461,dplyr
2020-04-06,51452,17765913,dplyr
2020-04-07,51649,17817562,dplyr
2020-04-08,52590,17870152,dplyr
2020-04-09,48406,17918558,dplyr
2020-04-10,42835,17961393,dplyr
2020-04-11,34438,17995831,dplyr
2020-04-12,33326,18029157,dplyr
2020-04-13,47097,18076254,dplyr
2020-04-14,51491,18127745,dplyr
2020-04-15,51254,18178999,dplyr
2020-04-16,50088,18229087,dplyr
2020-04-17,45884,18274971,dplyr
2020-04-18,34630,18309601,dplyr
2020-04-19,34069,18343670,dplyr
2020-04-20,50077,18393747,dplyr
2020-04-21,50844,18444591,dplyr
2020-04-22,50296,18494887,dplyr
2020-04-23,49911,18544798,dplyr
2020-04-24,49242,18594040,dplyr
2020-04-25,36765,18630805,dplyr
2020-04-26,36921,18667726,dplyr
2020-04-27,54013,18721739,dplyr
2020-04-28,54232,18775971,dplyr
2020-04-29,55041,18831012,dplyr
2020-04-30,51307,18882319,dplyr
2020-05-01,45000,18927319,dplyr
2020-05-02,35090,18962409,dplyr
2020-05-03,33950,18996359,dplyr
2020-05-04,47205,19043564,dplyr
2020-05-05,46390,19089954,dplyr
2020-05-06,49830,19139784,dplyr
2020-05-07,48080,19187864,dplyr
2020-05-08,40883,19228747,dplyr
2020-05-09,28474,19257221,dplyr
2020-05-10,28013,19285234,dplyr
2020-05-11,44444,19329678,dplyr
2020-05-12,47386,19377064,dplyr
2020-05-13,46997,19424061,dplyr
2020-05-14,46572,19470633,dplyr
2020-05-15,46538,19517171,dplyr
2020-05-16,30429,19547600,dplyr
2020-05-17,29281,19576881,dplyr
2020-05-18,45991,19622872,dplyr
2020-05-19,46459,19669331,dplyr
2020-05-20,41972,19711303,dplyr
2020-05-21,37945,19749248,dplyr
2020-05-22,35521,19784769,dplyr
2020-05-23,23940,19808709,dplyr
2020-05-24,23086,19831795,dplyr
2020-05-25,34980,19866775,dplyr
2020-05-26,40751,19907526,dplyr
2020-05-27,42172,19949698,dplyr
2020-05-28,43351,19993049,dplyr
2020-05-29,49494,20042543,dplyr
2020-05-30,32604,20075147,dplyr
2020-05-31,31343,20106490,dplyr
2020-06-01,50366,20156856,dplyr
2020-06-02,52765,20209621,dplyr
2020-06-03,52948,20262569,dplyr
2020-06-04,50348,20312917,dplyr
2020-06-05,47053,20359970,dplyr
2020-06-06,31556,20391526,dplyr
2020-06-07,32620,20424146,dplyr
2020-06-08,51816,20475962,dplyr
2020-06-09,51841,20527803,dplyr
2020-06-10,49710,20577513,dplyr
2020-06-11,48361,20625874,dplyr
2020-06-12,44394,20670268,dplyr
2020-06-13,29262,20699530,dplyr
2020-06-14,29947,20729477,dplyr
2020-06-15,48074,20777551,dplyr
2020-06-16,47806,20825357,dplyr
2020-06-17,45596,20870953,dplyr
2020-06-18,43152,20914105,dplyr
2020-06-19,37575,20951680,dplyr
2020-06-20,24222,20975902,dplyr
2020-06-21,23537,20999439,dplyr
2020-06-22,41854,21041293,dplyr
2020-06-23,44296,21085589,dplyr
2020-06-24,42407,21127996,dplyr
2020-06-25,42091,21170087,dplyr
2020-06-26,37934,21208021,dplyr
2020-06-27,23666,21231687,dplyr
2020-06-28,24163,21255850,dplyr
2020-06-29,42252,21298102,dplyr
2020-06-30,42973,21341075,dplyr
2020-07-01,44779,21385854,dplyr
2020-07-02,48513,21434367,dplyr
2020-07-03,33468,21467835,dplyr
2020-07-04,22449,21490284,dplyr
2020-07-05,21502,21511786,dplyr
2020-07-06,39509,21551295,dplyr
2020-07-07,40883,21592178,dplyr
2020-07-08,40345,21632523,dplyr
2020-07-09,39392,21671915,dplyr
2020-07-10,37228,21709143,dplyr
2020-07-11,19964,21729107,dplyr
2020-07-12,19402,21748509,dplyr
2020-07-13,36421,21784930,dplyr
2020-07-14,38164,21823094,dplyr
2020-07-15,41807,21864901,dplyr
2020-07-16,41377,21906278,dplyr
2020-07-17,36902,21943180,dplyr
2020-07-18,20876,21964056,dplyr
2020-07-19,21233,21985289,dplyr
2020-07-20,39801,22025090,dplyr
2020-07-21,42202,22067292,dplyr
2020-07-22,39781,22107073,dplyr
2020-07-23,39910,22146983,dplyr
2020-07-24,37089,22184072,dplyr
2020-07-25,23112,22207184,dplyr
2020-07-26,22928,22230112,dplyr
2020-07-27,40267,22270379,dplyr
2020-07-28,39207,22309586,dplyr
2020-07-29,39717,22349303,dplyr
2020-07-30,40741,22390044,dplyr
2020-07-31,43251,22433295,dplyr
2020-08-01,28352,22461647,dplyr
2020-08-02,27239,22488886,dplyr
2020-08-03,46422,22535308,dplyr
2020-08-04,45445,22580753,dplyr
2020-08-05,46098,22626851,dplyr
2020-08-06,44032,22670883,dplyr
2020-08-07,37876,22708759,dplyr
2020-08-08,23184,22731943,dplyr
2020-08-09,22289,22754232,dplyr
2020-08-10,41066,22795298,dplyr
2020-08-11,42083,22837381,dplyr
2020-08-12,43987,22881368,dplyr
2020-08-13,42259,22923627,dplyr
2020-08-14,37912,22961539,dplyr
2020-08-15,24395,22985934,dplyr
2020-08-16,24865,23010799,dplyr
2020-08-17,41972,23052771,dplyr
2020-08-18,48924,23101695,dplyr
2020-08-19,54458,23156153,dplyr
2020-08-20,49985,23206138,dplyr
2020-08-21,42507,23248645,dplyr
2020-08-22,25013,23273658,dplyr
2020-08-23,25513,23299171,dplyr
2020-08-24,44592,23343763,dplyr
2020-08-25,45118,23388881,dplyr
2020-08-26,47126,23436007,dplyr
2020-08-27,45127,23481134,dplyr
2020-08-28,40850,23521984,dplyr
2020-08-29,25635,23547619,dplyr
2020-08-30,25518,23573137,dplyr
2020-08-31,44715,23617852,dplyr
2020-09-01,47773,23665625,dplyr
2020-09-02,50170,23715795,dplyr
2020-09-03,50434,23766229,dplyr
2020-09-04,42741,23808970,dplyr
2020-09-05,26076,23835046,dplyr
2020-09-06,26887,23861933,dplyr
2020-09-07,40782,23902715,dplyr
2020-09-08,48213,23950928,dplyr
2020-09-09,49351,24000279,dplyr
2020-09-10,48541,24048820,dplyr
2020-09-11,45182,24094002,dplyr
2020-09-12,27498,24121500,dplyr
2020-09-13,27046,24148546,dplyr
2020-09-14,47969,24196515,dplyr
2020-09-15,51157,24247672,dplyr
2020-09-16,51696,24299368,dplyr
2020-09-17,52622,24351990,dplyr
2020-09-18,50943,24402933,dplyr
2020-09-19,29087,24432020,dplyr
2020-09-20,28858,24460878,dplyr
2020-09-21,50030,24510908,dplyr
2020-09-22,50979,24561887,dplyr
2020-09-23,50932,24612819,dplyr
2020-09-24,50014,24662833,dplyr
2020-09-25,45961,24708794,dplyr
2020-09-26,29389,24738183,dplyr
2020-09-27,30717,24768900,dplyr
2020-09-28,49281,24818181,dplyr
2020-09-29,49500,24867681,dplyr
2020-09-30,48096,24915777,dplyr
2020-10-01,47046,24962823,dplyr
2020-10-02,52331,25015154,dplyr
2020-10-03,33325,25048479,dplyr
2020-10-04,33632,25082111,dplyr
2020-10-05,59463,25141574,dplyr
2020-10-06,62681,25204255,dplyr
2020-10-07,58055,25262310,dplyr
2020-10-08,58634,25320944,dplyr
2020-10-09,54160,25375104,dplyr
2020-10-10,33370,25408474,dplyr
2020-10-11,34281,25442755,dplyr
2020-10-12,55819,25498574,dplyr
2020-10-13,59492,25558066,dplyr
2020-10-14,60279,25618345,dplyr
2020-10-15,59496,25677841,dplyr
2020-10-16,54479,25732320,dplyr
2020-10-17,34204,25766524,dplyr
2020-10-18,33935,25800459,dplyr
2020-10-19,60788,25861247,dplyr
2020-10-20,61682,25922929,dplyr
2020-10-21,60894,25983823,dplyr
2020-10-22,60214,26044037,dplyr
2020-10-23,52702,26096739,dplyr
2020-10-24,32797,26129536,dplyr
2020-10-25,34574,26164110,dplyr
2020-10-26,55371,26219481,dplyr
2020-10-27,60886,26280367,dplyr
2020-10-28,59201,26339568,dplyr
2020-10-29,58698,26398266,dplyr
2020-10-30,51607,26449873,dplyr
2020-10-31,26750,26476623,dplyr
2020-11-01,27775,26504398,dplyr
2020-11-02,54127,26558525,dplyr
2020-11-03,58532,26617057,dplyr
2020-11-04,55707,26672764,dplyr
2020-11-05,57305,26730069,dplyr
2020-11-06,49249,26779318,dplyr
2020-11-07,29349,26808667,dplyr
2020-11-08,29583,26838250,dplyr
2020-11-09,56549,26894799,dplyr
2020-11-10,60319,26955118,dplyr
2020-11-11,56740,27011858,dplyr
2020-11-12,55460,27067318,dplyr
2020-11-13,50974,27118292,dplyr
2020-11-14,29020,27147312,dplyr
2020-11-15,29070,27176382,dplyr
2020-11-16,55024,27231406,dplyr
2020-11-17,61303,27292709,dplyr
2020-11-18,56796,27349505,dplyr
2020-11-19,55380,27404885,dplyr
2020-11-20,54819,27459704,dplyr
2020-11-21,30657,27490361,dplyr
2020-11-22,32488,27522849,dplyr
2020-11-23,56020,27578869,dplyr
2020-11-24,55940,27634809,dplyr
2020-11-25,43801,27678610,dplyr
2020-11-26,43837,27722447,dplyr
2020-11-27,40282,27762729,dplyr
2020-11-28,26881,27789610,dplyr
2020-11-29,28202,27817812,dplyr
2020-11-30,53177,27870989,dplyr
2020-12-01,56775,27927764,dplyr
2020-12-02,57067,27984831,dplyr
2020-12-03,55231,28040062,dplyr
2020-12-04,52654,28092716,dplyr
2020-12-05,35710,28128426,dplyr
2020-12-06,33728,28162154,dplyr
2020-12-07,55655,28217809,dplyr
2020-12-08,52413,28270222,dplyr
2020-12-09,54154,28324376,dplyr
2020-12-10,52923,28377299,dplyr
2020-12-11,49451,28426750,dplyr
2020-12-12,29716,28456466,dplyr
2020-12-13,32239,28488705,dplyr
2020-12-14,51634,28540339,dplyr
2020-12-15,51350,28591689,dplyr
2020-12-16,52687,28644376,dplyr
2020-12-17,49893,28694269,dplyr
2020-12-18,44965,28739234,dplyr
2020-12-19,27289,28766523,dplyr
2020-12-20,26963,28793486,dplyr
2020-12-21,47761,28841247,dplyr
2020-12-22,60192,28901439,dplyr
2020-12-23,42683,28944122,dplyr
2020-12-24,31170,28975292,dplyr
2020-12-25,22927,28998219,dplyr
2020-12-26,23866,29022085,dplyr
2020-12-27,26719,29048804,dplyr
2020-12-28,38774,29087578,dplyr
2020-12-29,45019,29132597,dplyr
2020-12-30,38997,29171594,dplyr
2020-12-31,32569,29204163,dplyr
2021-01-01,25257,29229420,dplyr
2021-01-02,27372,29256792,dplyr
2021-01-03,28589,29285381,dplyr
2021-01-04,49611,29334992,dplyr
2021-01-05,51539,29386531,dplyr
2021-01-06,50601,29437132,dplyr
2021-01-07,53668,29490800,dplyr
2021-01-08,47281,29538081,dplyr
2021-01-09,30529,29568610,dplyr
2021-01-10,29585,29598195,dplyr
2021-01-11,54858,29653053,dplyr
2021-01-12,54889,29707942,dplyr
2021-01-13,55309,29763251,dplyr
2021-01-14,52580,29815831,dplyr
2021-01-15,55567,29871398,dplyr
2021-01-16,38472,29909870,dplyr
2021-01-17,38258,29948128,dplyr
2021-01-18,61703,30009831,dplyr
2021-01-19,66207,30076038,dplyr
2021-01-20,64652,30140690,dplyr
2021-01-21,60715,30201405,dplyr
2021-01-22,55412,30256817,dplyr
2021-01-23,31257,30288074,dplyr
2021-01-24,30297,30318371,dplyr
2021-01-25,55508,30373879,dplyr
2021-01-26,56302,30430181,dplyr
2021-01-27,57912,30488093,dplyr
2021-01-28,60109,30548202,dplyr
2021-01-29,51073,30599275,dplyr
2021-01-30,34137,30633412,dplyr
2021-01-31,33711,30667123,dplyr
2021-02-01,55946,30723069,dplyr
2021-02-02,63951,30787020,dplyr
2021-02-03,74567,30861587,dplyr
2021-02-04,72306,30933893,dplyr
2021-02-05,62114,30996007,dplyr
2021-02-06,35056,31031063,dplyr
2021-02-07,36065,31067128,dplyr
2021-02-08,63279,31130407,dplyr
2021-02-09,65254,31195661,dplyr
2021-02-10,63208,31258869,dplyr
2021-02-11,59532,31318401,dplyr
2021-02-12,52665,31371066,dplyr
2021-02-13,29835,31400901,dplyr
2021-02-14,30309,31431210,dplyr
2021-02-15,58171,31489381,dplyr
2021-02-16,59525,31548906,dplyr
2021-02-17,64285,31613191,dplyr
2021-02-18,64863,31678054,dplyr
2021-02-19,55609,31733663,dplyr
2021-02-20,31643,31765306,dplyr
2021-02-21,33618,31798924,dplyr
2021-02-22,61314,31860238,dplyr
2021-02-23,62901,31923139,dplyr
2021-02-24,62335,31985474,dplyr
2021-02-25,61535,32047009,dplyr
2021-02-26,55085,32102094,dplyr
2021-02-27,34000,32136094,dplyr
2021-02-28,33859,32169953,dplyr
2021-03-01,62738,32232691,dplyr
2021-03-02,65106,32297797,dplyr
2021-03-03,66345,32364142,dplyr
2021-03-04,64263,32428405,dplyr
2021-03-05,65008,32493413,dplyr
2021-03-06,40364,32533777,dplyr
2021-03-07,40770,32574547,dplyr
2021-03-08,74609,32649156,dplyr
2021-03-09,72063,32721219,dplyr
2021-03-10,75987,32797206,dplyr
2021-03-11,67731,32864937,dplyr
2021-03-12,59591,32924528,dplyr
2021-03-13,36006,32960534,dplyr
2021-03-14,37877,32998411,dplyr
2021-03-15,64771,33063182,dplyr
2021-03-16,70297,33133479,dplyr
2021-03-17,68160,33201639,dplyr
2021-03-18,65181,33266820,dplyr
2021-03-19,55829,33322649,dplyr
2021-03-20,34260,33356909,dplyr
2021-03-21,34737,33391646,dplyr
2021-03-22,60855,33452501,dplyr
2021-03-23,63414,33515915,dplyr
2021-03-24,60726,33576641,dplyr
2021-03-25,59585,33636226,dplyr
2021-03-26,53836,33690062,dplyr
2021-03-27,32674,33722736,dplyr
2021-03-28,32312,33755048,dplyr
2021-03-29,57738,33812786,dplyr
2021-03-30,60428,33873214,dplyr
2021-03-31,60101,33933315,dplyr
2021-04-01,56489,33989804,dplyr
2021-04-02,44444,34034248,dplyr
2021-04-03,33037,34067285,dplyr
2021-04-04,31889,34099174,dplyr
2021-04-05,51111,34150285,dplyr
2021-04-06,60479,34210764,dplyr
2021-04-07,61778,34272542,dplyr
2021-04-08,60350,34332892,dplyr
2021-04-09,54014,34386906,dplyr
2021-04-10,31495,34418401,dplyr
2021-04-11,33358,34451759,dplyr
2021-04-12,58188,34509947,dplyr
2021-04-13,57668,34567615,dplyr
2021-04-14,58451,34626066,dplyr
2021-04-15,60110,34686176,dplyr
2021-04-16,55939,34742115,dplyr
2021-04-17,32806,34774921,dplyr
2021-04-18,39095,34814016,dplyr
2021-04-19,61879,34875895,dplyr
2021-04-20,76841,34952736,dplyr
2021-04-21,72227,35024963,dplyr
2021-04-22,76217,35101180,dplyr
2021-04-23,63508,35164688,dplyr
2021-04-24,43670,35208358,dplyr
2021-04-25,43071,35251429,dplyr
2021-04-26,68947,35320376,dplyr
2021-04-27,69453,35389829,dplyr
2021-04-28,71618,35461447,dplyr
2021-04-29,70639,35532086,dplyr
2021-04-30,63833,35595919,dplyr
2021-05-01,41258,35637177,dplyr
2021-05-02,33517,35670694,dplyr
2021-05-03,58515,35729209,dplyr
2021-05-04,60889,35790098,dplyr
2021-05-05,65880,35855978,dplyr
2021-05-06,75447,35931425,dplyr
2021-05-07,66548,35997973,dplyr
2021-05-08,36527,36034500,dplyr
2021-05-09,35842,36070342,dplyr
2021-05-10,68658,36139000,dplyr
2021-05-11,68476,36207476,dplyr
2021-05-12,67124,36274600,dplyr
2021-05-13,58680,36333280,dplyr
2021-05-14,53050,36386330,dplyr
2021-05-15,33677,36420007,dplyr
2021-05-16,34184,36454191,dplyr
2021-05-17,61760,36515951,dplyr
2021-05-18,72110,36588061,dplyr
2021-05-19,66507,36654568,dplyr
2021-05-20,64480,36719048,dplyr
2021-05-21,59427,36778475,dplyr
2021-05-22,34474,36812949,dplyr
2021-05-23,35522,36848471,dplyr
2021-05-24,57953,36906424,dplyr
2021-05-25,64193,36970617,dplyr
2021-05-26,65775,37036392,dplyr
2021-05-27,68516,37104908,dplyr
2021-05-28,58954,37163862,dplyr
2021-05-29,31879,37195741,dplyr
2021-05-30,31368,37227109,dplyr
2021-05-31,53213,37280322,dplyr
2021-06-01,63511,37343833,dplyr
2021-06-02,65245,37409078,dplyr
2021-06-03,63392,37472470,dplyr
2021-06-04,54492,37526962,dplyr
2021-06-05,31330,37558292,dplyr
2021-06-06,35358,37593650,dplyr
2021-06-07,61333,37654983,dplyr
2021-06-08,66447,37721430,dplyr
2021-06-09,64434,37785864,dplyr
2021-06-10,62003,37847867,dplyr
2021-06-11,54253,37902120,dplyr
2021-06-12,31196,37933316,dplyr
2021-06-13,31675,37964991,dplyr
2021-06-14,58129,38023120,dplyr
2021-06-15,61064,38084184,dplyr
2021-06-16,60844,38145028,dplyr
2021-06-17,59158,38204186,dplyr
2021-06-18,51702,38255888,dplyr
2021-06-19,38110,38293998,dplyr
2021-06-20,37276,38331274,dplyr
2021-06-21,67604,38398878,dplyr
2021-06-22,68011,38466889,dplyr
2021-06-23,65019,38531908,dplyr
2021-06-24,63526,38595434,dplyr
2021-06-25,55824,38651258,dplyr
2021-06-26,31883,38683141,dplyr
2021-06-27,31814,38714955,dplyr
2021-06-28,58116,38773071,dplyr
2021-06-29,59728,38832799,dplyr
2021-06-30,57821,38890620,dplyr
2021-07-01,57742,38948362,dplyr
2021-07-02,52439,39000801,dplyr
2021-07-03,29144,39029945,dplyr
2021-07-04,29029,39058974,dplyr
2021-07-05,48686,39107660,dplyr
2021-07-06,58018,39165678,dplyr
2021-07-07,58535,39224213,dplyr
2021-07-08,54813,39279026,dplyr
2021-07-09,48960,39327986,dplyr
2021-07-10,29261,39357247,dplyr
2021-07-11,29649,39386896,dplyr
2021-07-12,53286,39440182,dplyr
2021-07-13,56744,39496926,dplyr
2021-07-14,56014,39552940,dplyr
2021-07-15,55027,39607967,dplyr
2021-07-16,52594,39660561,dplyr
2021-07-17,30677,39691238,dplyr
2021-07-18,30648,39721886,dplyr
2021-07-19,53799,39775685,dplyr
2021-07-20,55625,39831310,dplyr
2021-07-21,54438,39885748,dplyr
2021-07-22,54632,39940380,dplyr
2021-07-23,48005,39988385,dplyr
2021-07-24,28809,40017194,dplyr
2021-07-25,29739,40046933,dplyr
2021-07-26,55514,40102447,dplyr
2021-07-27,54070,40156517,dplyr
2021-07-28,58910,40215427,dplyr
2021-07-29,52480,40267907,dplyr
2021-07-30,47247,40315154,dplyr
2021-07-31,28801,40343955,dplyr
2021-08-01,29140,40373095,dplyr
2021-08-02,51367,40424462,dplyr
2021-08-03,53336,40477798,dplyr
2021-08-04,55296,40533094,dplyr
2021-08-05,54606,40587700,dplyr
2021-08-06,50859,40638559,dplyr
2021-08-07,31442,40670001,dplyr
2021-08-08,30407,40700408,dplyr
2021-08-09,53834,40754242,dplyr
2021-08-10,57232,40811474,dplyr
2021-08-11,54600,40866074,dplyr
2021-08-12,55707,40921781,dplyr
2021-08-13,49908,40971689,dplyr
2021-08-14,29411,41001100,dplyr
2021-08-15,30523,41031623,dplyr
2021-08-16,53605,41085228,dplyr
2021-08-17,57132,41142360,dplyr
2021-08-18,57048,41199408,dplyr
2021-08-19,53702,41253110,dplyr
2021-08-20,49868,41302978,dplyr
2021-08-21,32029,41335007,dplyr
2021-08-22,29114,41364121,dplyr
2021-08-23,55389,41419510,dplyr
2021-08-24,59121,41478631,dplyr
2021-08-25,58551,41537182,dplyr
2021-08-26,60820,41598002,dplyr
2021-08-27,53373,41651375,dplyr
2021-08-28,29792,41681167,dplyr
2021-08-29,30398,41711565,dplyr
2021-08-30,55820,41767385,dplyr
2021-08-31,59966,41827351,dplyr
2021-09-01,63837,41891188,dplyr
2021-09-02,59291,41950479,dplyr
2021-09-03,52036,42002515,dplyr
2021-09-04,30103,42032618,dplyr
2021-09-05,30255,42062873,dplyr
2021-09-06,48419,42111292,dplyr
2021-09-07,60494,42171786,dplyr
2021-09-08,64282,42236068,dplyr
2021-09-09,63540,42299608,dplyr
2021-09-10,54347,42353955,dplyr
2021-09-11,31600,42385555,dplyr
2021-09-12,32908,42418463,dplyr
2021-09-13,61683,42480146,dplyr
2021-09-14,63641,42543787,dplyr
2021-09-15,69089,42612876,dplyr
2021-09-16,62603,42675479,dplyr
2021-09-17,54754,42730233,dplyr
2021-09-18,32262,42762495,dplyr
2021-09-19,32594,42795089,dplyr
2021-09-20,63009,42858098,dplyr
2021-09-21,66421,42924519,dplyr
2021-09-22,66719,42991238,dplyr
2021-09-23,66130,43057368,dplyr
2021-09-24,59503,43116871,dplyr
2021-09-25,34782,43151653,dplyr
2021-09-26,36702,43188355,dplyr
2021-09-27,66565,43254920,dplyr
2021-09-28,68754,43323674,dplyr
2021-09-29,67364,43391038,dplyr
2021-09-30,66422,43457460,dplyr
2021-10-01,60741,43518201,dplyr
2021-10-02,36423,43554624,dplyr
2021-10-03,37578,43592202,dplyr
2021-10-04,69961,43662163,dplyr
2021-10-05,118876,43781039,dplyr
2021-10-06,69147,43850186,dplyr
2021-10-07,67194,43917380,dplyr
2021-10-08,59889,43977269,dplyr
2021-10-09,35595,44012864,dplyr
2021-10-10,37906,44050770,dplyr
2021-10-11,63808,44114578,dplyr
2021-10-12,70074,44184652,dplyr
2021-10-13,70380,44255032,dplyr
2021-10-14,67219,44322251,dplyr
2021-10-15,60055,44382306,dplyr
2021-10-16,37328,44419634,dplyr
2021-10-17,38980,44458614,dplyr
2021-10-18,67890,44526504,dplyr
2021-10-19,73228,44599732,dplyr
2021-10-20,72585,44672317,dplyr
2021-10-21,69711,44742028,dplyr
2021-10-22,58953,44800981,dplyr
2021-10-23,33428,44834409,dplyr
2021-10-24,35221,44869630,dplyr
2021-10-25,64607,44934237,dplyr
2021-10-26,71739,45005976,dplyr
2021-10-27,68353,45074329,dplyr
2021-10-28,67178,45141507,dplyr
2021-10-29,61402,45202909,dplyr
2021-10-30,37725,45240634,dplyr
2021-10-31,37863,45278497,dplyr
2021-11-01,61520,45340017,dplyr
2021-11-02,68325,45408342,dplyr
2021-11-03,67493,45475835,dplyr
2021-11-04,62335,45538170,dplyr
2021-11-05,57814,45595984,dplyr
2021-11-06,34744,45630728,dplyr
2021-11-07,36778,45667506,dplyr
2021-11-08,67886,45735392,dplyr
2021-11-09,68362,45803754,dplyr
2021-11-10,66112,45869866,dplyr
2021-11-11,64074,45933940,dplyr
2021-11-12,67993,46001933,dplyr
2021-11-13,33450,46035383,dplyr
2021-11-14,36837,46072220,dplyr
2021-11-15,63832,46136052,dplyr
2021-11-16,68704,46204756,dplyr
2021-11-17,74821,46279577,dplyr
2021-11-18,72267,46351844,dplyr
2021-11-19,56558,46408402,dplyr
2021-11-20,34434,46442836,dplyr
2021-11-21,34021,46476857,dplyr
2021-11-22,60876,46537733,dplyr
2021-11-23,63239,46600972,dplyr
2021-11-24,60062,46661034,dplyr
2021-11-25,54492,46715526,dplyr
2021-11-26,47257,46762783,dplyr
2021-11-27,32470,46795253,dplyr
2021-11-28,34957,46830210,dplyr
2021-11-29,63514,46893724,dplyr
2021-11-30,65236,46958960,dplyr
2021-12-01,67697,47026657,dplyr
2021-12-02,63295,47089952,dplyr
2021-12-03,62882,47152834,dplyr
2021-12-04,34645,47187479,dplyr
2021-12-05,33797,47221276,dplyr
2021-12-06,60915,47282191,dplyr
2021-12-07,61656,47343847,dplyr
2021-12-08,61195,47405042,dplyr
2021-12-09,65815,47470857,dplyr
2021-12-10,58974,47529831,dplyr
2021-12-11,36498,47566329,dplyr
2021-12-12,43401,47609730,dplyr
2021-12-13,55506,47665236,dplyr
2021-12-14,62255,47727491,dplyr
2021-12-15,56964,47784455,dplyr
2021-12-16,56272,47840727,dplyr
2021-12-17,56088,47896815,dplyr
2021-12-18,29005,47925820,dplyr
2021-12-19,30441,47956261,dplyr
2021-12-20,51262,48007523,dplyr
2021-12-21,49278,48056801,dplyr
2021-12-22,46619,48103420,dplyr
2021-12-23,40059,48143479,dplyr
